"00191","request-1-026","XEN¸ÁTEṈS, SX̱ENIṈ OĆ ȻĆ TIE N¸SXENE¸?","x̣ənʔétəŋs, sx̣ʷəníŋ ʔač kʷč tiə n̕sx̣ə́nəʔ?"
"00192","request-1-027","SU¸ ĆTÁṈS TŦE MÁNS, EXIN LE¸ SW̱ OĆ?","suʔčtéŋs tθə méns, ʔəx̣ín ləʔ sxʷ ʔač?"
"00193","request-1-028","SU¸ XENEṈS TŦE NO¸ȾE¸, SX̱EN¸I¸EṈ¸ OĆ TÁ ȻSE TW̱E HÍ ÁȽE E ȻSE Á¸LEṈS?","suʔx̣ə́nəŋs tθə náʔt̕ᶿəʔ, sx̣ʷən̕íʔəŋ̕ ʔač te kʷsə txʷəháy ʔéɬə ʔə kʷsə ʔéʔləŋs?"
"00194","drained-feelings-1","OĆEX̱EL","ʔačəx̣ʷəl"
"00195","office-1","OFES","ʔáfəs"
"00196","office-1-001","LÁ¸E ȻSE OFES LE¸ E TȽ ŚȾÁ¸ĆEȻS.","léʔə kʷsə ʔáfəs ləʔ ʔə tɬ št̕ᶿéʔčəkʷs."
"00197","august-1","OCI","ʔáki"
"00198","giant-chiton-1","OQES","ʔák̕ʷəs"
"00199","giant-chiton-1-001","ṮÁ¸ U¸ X̱ENÁṈ E TŦE OQES. ṮÁ¸ U¸ ÍY¸ TŦE OQES.","ƛ̕éʔ uʔ x̣ʷənéŋ ʔə tθə ʔák̕ʷəs. ƛ̕éʔ uʔ ʔə́y̕ tθə ʔák̕ʷəs."
"00200","orange-1","OLENĆES","ʔálənčəs"
"00201","orange-1-001","₭ELEȾT TŦE NE OLENĆES.","q̕ʷə́lət̕ᶿt tθə nəʔálənčəs."
"00202","orange-1-002","Ⱦ₭OṈESSET TŦE OLENĆES.","t̕ᶿq̕ʷáŋəsət tθə ʔálənčəs."
"00203","orange-1-003","ÁN¸ U¸ SO¸YEM TŦE OLENĆES.","ʔén̕ uʔ sáʔyəm tθə ʔálənčəs."
"00204","limit-1","OL¸","ʔal̕"
"00205","limit-1-001","U¸ HÍ OL¸.","ʔuʔháy ʔal̕."
"00206","limit-1-002","U¸ ÁȽE¸ SW̱ OL¸.","ʔuʔʔéɬəʔ sxʷ ʔal̕."
"00207","limit-1-003","U¸ O¸MET SEN OL¸.","ʔuʔʔə́ʔmət sən ʔal̕."
"00208","limit-1-004","I¸WEWE YÁ¸ SEN OL¸","ʔiʔwəwə yéʔ sən ʔal̕."
"00209","limit-1-005","U¸ Í¸ SEN OL¸","ʔuʔʔə́y̕ sən ʔal̕."
"00210","limit-1-006","TUWE ḴAḴ OL¸.","tuwəqéq ʔal̕."
"00211","limit-1-007","U¸ I¸ȽEN¸ OL¸.","ʔuʔʔíʔɬən̕ ʔal̕."
"00212","limit-1-008","U¸ Á¸I¸ SW̱ OL¸.","ʔuʔʔéʔiʔ sxʷ ʔal̕."
"00213","limit-1-009","NEȻETW̱ OL¸ EU¸ LÁ¸T.","nə́kʷətxʷ ʔal̕ ʔəw̕ léʔt."
"00214","limit-1-010","ȻEN¸ÁT LE¸ SEN OL¸.","kʷən̕ét ləʔ sən ʔal̕."
"00215","limit-1-011","ȻEN¸ÁT SEN OL¸ ȻI¸E.","kʷən̕ét sən ʔal̕ kʷiʔə."
"00216","limit-1-012","ȻEN¸ÁT SEN SE¸ OL¸ ȻE¸.","kʷən̕ét sən səʔ ʔal̕ kʷəʔ."
"00217","limit-1-013","ȻEN¸ÁT SEN OL¸ ȻE¸.","kʷən̕ét sən ʔal̕ kʷəʔ."
"00218","limit-1-014","U¸ NIȽ OL¸ TŦE PUS.","ʔuʔníɬ ʔal̕ tθə pús."
"00219","limit-1-015","QELEQEU¸Í¸Ȼ ȽTE OL¸.","k̕ʷələk̕ʷəw̕ə́y̕kʷ ɬtə ʔal̕."
"00220","limit-1-016","MEQ OL¸ STÁṈ SĆÁÁNEW̱","mə́k̕ʷ ʔal̕ stéŋ sčéenəxʷ."
"00221","limit-1-017","ÁȽE SW̱ U¸ Í¸ OL¸","ʔéɬə sxʷ ʔuʔʔə́y̕ ʔal̕."
"00222","limit-1-018","LÁ¸E ṈEN¸ SĆÁÁNEW̱. KELO¸EṈ OL¸.","léʔə ŋə́n̕ sčéenəxʷ. q̕əláʔəŋ ʔal̕."
"00223","limit-1-019","MEQ OL¸ STÁṈ ȾIȾEȾEM¸","mə́k̕ʷ ʔal̕ stéŋ t̕ᶿít̕ᶿət̕ᶿəm̕."
"00224","limit-1-020","MEMIM¸EN¸TW̱ SEN SE¸ OL¸.","məmím̕ən̕txʷ sən səʔ ʔal̕."
"00225","limit-1-021","MEQ OL¸ STÁṈ EȽ SḴELÁLEṈEW̱ES","mə́k̕ʷ ʔal̕ stéŋ ʔəɬ sqəléləŋəxʷəs."
"00226","limit-1-022","U¸ MEQ OL¸ STÁṈ SPAKEN","ʔuʔmə́k̕ʷ ʔal̕ stéŋ spéq̕əŋ"
"00227","limit-1-023","ȻESES SW̱ OL¸ E ȻSE N¸SḰÁL","kʷə́səs sxʷ ʔal̕ ʔə kʷsə n̕sqʷél"
"00228","limit-1-024","TI¸Á ȻȽNIȽ OL¸","tíʔe kʷɬníɬ ʔal̕."
"00229","limit-1-025","TEW̱ OL¸ EU¸ SṮO¸ṮEM¸","tə́xʷ ʔal̕ əw̕ sƛ̕áʔƛ̕əm̕."
"00230","limit-1-026","U¸ NEȾE¸ OL¸ TŦE NE ŚMELYIĆES.","ʔuʔnə́t̕ᶿəʔ ʔal̕ tθə nəšməlyíčəs."
"00231","limit-1-027","ȽÍ¸EḰT U¸ TW̱E EWENE OL¸","ɬə́y̕əqʷt. ʔuʔtxʷəʔə́wənə ʔal̕."
"00232","limit-1-028","I¸ EWE S U¸ SṮI¸S OL¸.","ʔiʔ ʔə́wə s ʔuʔsƛ̕íʔs ʔal̕."
"00233","limit-1-029","NE SṮI¸ Ȼ NE SĆTÁSE E ȻS U¸ STÁṈ OL¸","nəsƛ̕íʔ kʷ nəsčtésə ʔə kʷs uʔstéŋ ʔal̕."
"00234","care-for-1","OȽET","ʔáɬət"
"00235","care-for-1-001","OȽET SEN.","ʔáɬət sən."
"00236","care-for-1-002","OȽET SEN TŦE SḴAXE¸.","ʔáɬət sən tθə sqéx̣əʔ."
"00237","care-for-1-003","OȽET SEN TŦE SNEW̱EȽ.","ʔáɬət sən tθə snə́xʷəɬ."
"00238","care-for-1-004","OȽET SEN TŦE Á¸LEṈ.","ʔáɬət sən tθə ʔéʔləŋ."
"00239","care-for-1-005","U¸ OȽET SEN.","ʔuʔʔáɬət sən."
"00240","manage-to-take-care-of-you-1","OȽNOṈE","ʔaɬnáŋə"
"00241","manage-to-take-care-of-you-1-001","OȽNOṈE SEN.","ʔaɬnáŋə sən."
"00242","manage-to-care-for-1","OȽNEW̱","ʔáɬnəxʷ"
"00243","manage-to-care-for-1-001","OȽNEW̱ SEN.","ʔáɬnəxʷ sən."
"00244","sit-self-1","OMETSET","ʔámətsət"
"00245","sit-self-1-001","OMETSET TŦE SȽÁNI¸.","ʔámətsət tθə sɬéniʔ."
"00246","let-sit-1","OMETTW̱","ʔáməttxʷ"
"00247","let-sit-1-001","OMETTW̱ SEN TŦE EȽTÁLṈEW̱.","ʔáməttxʷ sən tθə ʔəɬtélŋəxʷ."
"00248","agree-1","ONEȽ","ʔánəɬ"
"00249","agree-1-001","ONEȽ SEN.","ʔánəɬ sən."
"00250","agree-1-002","ONEȽ SW̱.","ʔánəɬ sxʷ."
"00251","agree-1-003","ONEȽ SEN SE¸.","ʔánəɬ sən səʔ."
"00252","agree-1-004","ĆÁȽ ONEȽ SEN SE¸.","čəɬʔánəɬ sən səʔ."
"00253","agree-1-005","ONEȽ E TŦE N¸TÁN.","ʔánəɬ ʔə tθə n̕tén."
"00254","agree-1-006","ONEȽ E TŦE N¸MÁN.","ʔánəɬ ʔə tθə n̕mén."
"00255","agree-1-007","HO¸ SW̱ ĆTÁTEṈ I¸ ONEȽ.","háʔ sxʷ čtétəŋ ʔiʔ ʔánəɬ."
"00256","agree-1-008","ONEȽ SEN E TȽ NEȻE.","ʔánəɬ sən ʔə tɬ nə́kʷə."
"00257","agree-1-009","ĆÁȽ SONEȽS TŦE ĆEĆIKEN.","čéɬ sʔánəɬs tθə čəčíq̕ən."
"00258","agree-1-010","N¸SONEȽ TŦE N¸MÁN.","n̕sʔánəɬ tθə n̕mén."
"00259","agree-1-011","ONEȽ TŦE SṮELIṮȽḴEȽ.","ʔánəɬ tθə sƛ̕əlíƛ̕ɬqəɬ."
"00260","agree-1-012","ONEȽÁL¸ṈEN TŦE SWIU¸LES.","ʔánəɬél̕ŋən tθə swíw̕ləs."
"00261","agree-1-013","SṮI¸S ȻE¸ Ȼ SONEȽS.","sƛ̕íʔs kʷəʔ kʷ sʔánəɬs."
"00262","agree-1-014","SU¸ ONEȽS JE TŦEU¸NIȽ SḴÁṈ¸ET.","suʔʔánəɬs č̕ə tθəw̕níɬ sqéŋ̕ət."
"00263","agree-1-015","U¸ ONEȽ ȻE¸ TŦE W̱ILṈEW̱.","ʔuʔʔánəɬ kʷəʔ tθə xʷílŋəxʷ."
"00264","agree-1-016","EWE Ȼ SONEȽS TI¸Á¸ÁȽTEN.","ʔə́wə kʷ sʔánəɬs tiʔeʔéɬtən."
"00265","agree-1-017","SU¸ ONEȽS TŦE JUXIL¸EM ȻÁ¸ETEṈ.","suʔʔánəɬs tθə č̕ux̣íl̕əm kʷéʔətəŋ."
"00266","agree-1-018","ṮÁ¸ ȻȽ ȻÁĆEṈ ŦEU¸NIȽ QÁDEN¸, ĆÁȽ ONEȽ SEN SE¸, SḴEL¸ÁU¸.","ƛ̕éʔ kʷɬkʷéčəŋ θəw̕níɬ k̕ʷét̕ən̕, čəɬʔánəɬ sən səʔ, sqəl̕éw̕."
"00267","agree-1-019","ȻȽ SȺ¸SI¸ SU¸ ȻĆÁṈETS TŦE SḴEL¸ÁU¸, ĆÁȽ ONEȽ SEN SE¸, SḴEL¸ÁU¸.","kʷɬséy̕siʔ suʔkʷčéŋəts tθə sqəl̕éw̕, čéɬ ʔánəɬ sən səʔ, sqəl̕éw̕."
"00268","agree-1-020","SQTO¸ TŦE AXEṈ E TŦÁ¸ENEṈ, U¸ ŦE¸IT JE ȻEĆÁ EN¸Á ONEȽ TŦE SȾOḰI¸.","sk̕ʷtáʔ tθə ʔéx̣əŋ ʔə tθéʔənəŋ, ʔuʔθəʔít č̕ə kʷəče ʔənʔé ʔánəɬ tθə st̕ᶿáqʷiʔ."
"00269","agree-1-021","HO¸ SE¸ OṈESTOṈE E TŦE JÁU¸I¸; EN¸ SU¸ ONEȽ; EN¸ SU¸ ȻENÁT.","háʔ səʔ ʔaŋəstáŋə ʔə tθə č̕éw̕iʔ; ʔən̕suʔʔánəɬ; ʔən̕suʔkʷənét."
"00270","agree-1-022","SU¸ XENṈIȻENS, HO¸ Ḵ SEN EN¸Á ḰÁNES TŦE SȾOḰI¸, I¸WEWE X̱EṈ I¸ ONEȽ.","suʔx̣ənŋíkʷəns, háʔ q sən ʔənʔé qʷénəs tθə st̕ᶿáqʷiʔ, ʔíʔwəwə x̣ʷə́ŋ ʔiʔ ʔánəɬ."
"00271","agree-1-023","U¸ ENEȽ SW̱ OL¸.","ʔuʔʔə́nəɬ sxʷ ʔal̕."
"00272","agree-1-024","U¸ ENEȽ SEN OL¸.","ʔuʔʔə́nəɬ sən ʔal̕."
"00273","manage-to-obey-1","ONEȽNOṈET","ʔanəɬnáŋət"
"00274","manage-to-obey-1-001","ONEȽNOṈET TŦE SṮI¸ṮEȽḴEȽ.","ʔanəɬnáŋət tθə sƛ̕íʔƛ̕əɬqəɬ."
"00275","manage-to-obey-1-002","ONEȽNOṈET TŦE SWIU¸LES.","ʔanəɬnáŋət tθə swíw̕ləs."
"00276","agree-2","ONEȽSET","ʔánəɬsət"
"00277","agree-2-001","OMETSET TŦE SṮI¸ṮEȽḴEȽ.","ʔámətsət tθə sƛ̕íʔƛ̕əɬqəɬ."
"00278","obey-each-other-1","ONEȽTEL","ʔánəɬtəl"
"00279","obey-each-other-1-001","ONEȽTEL TŦE SṮELIṮȽḴEȽ.","ʔánəɬtəl tθə sƛ̕əlíƛ̕ɬqəɬ."
"00280","be-obeyed-1","ONEȽTEṈ","ʔánəɬtəŋ"
"00281","be-obeyed-1-001","ONEȽTEṈ TŦE SȽÁNI¸.","ʔánəɬtəŋ tθə sɬéniʔ."
"00282","let-obey-1","ONEȽTW̱","ʔánəɬtxʷ"
"00283","let-obey-1-001","ONEȽTW̱ SW̱.","ʔánəɬtxʷ sxʷ."
"00284","let-obey-1-002","ONEȽTW̱ SEN TŦE SȽNȽÁNI¸.","ʔánəɬtxʷ sən tθə sɬnɬéniʔ."
"00285","let-obey-1-003","ONEȽTES.","ʔánəɬtəs."
"00286","tallow-1","ONEU¸","ʔánəw̕"
"00287","tallow-1-001","ȽEṈÁS TŦE ONU¸.","ɬəŋés tθə ʔánuʔ."
"00288","in-middle-1","ONEU¸EȽ","ʔánəw̕əɬ"
"00289","in-middle-1-001","ONEU¸EȽ SEN.","ʔánəw̕əɬ sən."
"00290","in-middle-1-002","NEȻE SE¸ ONEU¸EȽ.","nə́kʷə səʔ ʔánəw̕əɬ."
"00291","in-middle-1-003","TEW̱ EU¸ ONEU¸EȽ.","tə́xʷ ʔəw̕ ʔánəw̕əɬ."
"00292","in-middle-1-004","TEW̱ U¸ ONEU¸EȽ.","tə́xʷ uʔ ʔánəw̕əɬ."
"00293","in-middle-1-005","ONEU¸EȽ SW̱ E TŦE SNEW̱EȽ.","ʔánəw̕əɬ sxʷ ʔə tθə snə́xʷəɬ."
"00294","in-middle-1-006","I¸ EWE S TW̱E ONEU¸EȽ I¸ ȻȽ HILEṈ.","ʔiʔ ʔə́wə s txʷəʔánəw̕əɬ ʔiʔ kʷɬhíləŋ."
"00295","in-middle-1-007","HO¸ SE¸ TI₭ ȻSE SĆÁÁNEW̱ E TŦÁ¸ENEṈ I¸ TEW̱ OL¸ U¸ ONEU¸EȽ.","háʔ səʔ tíq̕ʷ kʷsə sčéenəxʷ ʔə tθéʔənəŋ ʔiʔ tə́xʷ ʔal̕ ʔuʔʔánəw̕əɬ."
"00296","in-middle-1-008","NIȽ ONEU¸EȽ NE ṈENE¸.","níɬ ʔánəw̕əɬ nəŋə́nəʔ."
"00297","in-middle-1-009","ONEWEȽ E Ṯ NEȻI¸LEYE¸ Ȼ NE SO¸MET.","ʔánəwəɬ ʔə ƛ̕ nəkʷíʔləyəʔ kʷ nəsʔáʔmət."
"00298","got-in-the-middle-1","ONEU¸EȽNEṈ","ʔánəw̕əɬnəŋ"
"00299","got-in-the-middle-1-001","ONEU¸EȽNEṈ SW̱.","ʔánəw̕əɬnəŋ sxʷ."
"00300","manage-to-put-in-middle-1","ONEU¸EȽNEW̱","ʔánəw̕əɬnəxʷ"
"00301","manage-to-put-in-middle-1-001","ONEU¸EȽNEW̱ SEN TŦE SṮI¸ṮEȽḴEȽ.","ʔánəw̕əɬnəxʷ sən tθə sƛ̕íʔƛ̕əɬqəɬ."
"00302","get-in-middle-1","ONEU¸EȽSET","ʔánəw̕əɬsət"
"00303","get-in-middle-1-001","YÁ¸ ONEU¸EȽSET.","yéʔ ʔánəw̕əɬsət."
"00304","get-in-middle-1-002","ONEU¸EȽSET TŦE SȽÁNI¸.","ʔánəw̕əɬsət tθə sɬéniʔ."
"00305","put-you-in-middle-1","ONEU¸EȽTOṈE","ʔanəw̕əɬtáŋə"
"00306","put-you-in-middle-1-001","ONEU¸EȽTOṈE SEN.","ʔanəw̕əɬtáŋə sən."
"00307","put-in-middle-1","ONEU¸EȽTOṈES","ʔanəw̕əɬtáŋəs"
"00308","be-put-in-middle-1","ONEU¸EȽTEṈ¸","ʔánəw̕əɬtəŋ̕"
"00309","be-put-in-middle-1-001","ONEU¸EȽTEṈ¸ SEN.","ʔánəw̕əɬtəŋ̕ sən."
"00310","be-put-in-middle-1-002","ONEU¸EȽTEṈ SEN SE¸.","ʔánəw̕əɬtəŋ sən səʔ."
"00311","be-put-in-middle-1-003","ONEU¸EȽTEṈ SW̱.","ʔánəw̕əɬtəŋ sxʷ."
"00312","put-in-middle-2","ONEU¸EȽTW̱","ʔánəw̕əɬtxʷ"
"00313","put-in-middle-2-001","ONEU¸EȽTW̱ TŦE NE ṈENE¸.","ʔánəw̕əɬtxʷ tθə nəŋə́nəʔ."
"00314","put-in-middle-2-002","ONEU¸EȽTW̱ SEN SE¸ TŦE NEȻE.","ʔánəw̕əɬtxʷ sən səʔ tθə nə́kʷə."
"00315","being-half-way-1","ON¸EU¸EȽ","ʔán̕əw̕əɬ"
"00316","being-half-way-1-001","ȻȽ TW̱E ON¸EU¸EȽ.","kʷɬtxʷəʔán̕əw̕əɬ."
"00317","being-half-way-1-002","NEȻE O¸MET ON¸EU¸EȽ E Ṯ ȽNIṈEȽ.","nə́kʷə ʔáʔmət ʔán̕əw̕əɬ ʔə ƛ̕ ɬníŋəɬ."
"00318","being-half-way-1-003","SU¸ ȻENÁTEṈS I¸ NEȽETEṈ TŦE E TŦE ON¸EU¸EȽ.","suʔkʷənétəŋs ʔiʔ nəɬə́təŋ tθə ʔə tθə ʔán̕əw̕əɬ."
"00319","give-away-1","OṈELE¸","ʔáŋələʔ"
"00320","give-away-1-001","SU¸ OṈELE¸S.","suʔʔáŋələʔs."
"00321","give-away-1-002","NIȽ Ȼ SOṈELE¸S E TŦE SṮELIṮȽḴEȽ TŦE TÁLE.","níɬ kʷ sʔáŋələʔs ʔə tθə sƛ̕əlíƛ̕ɬqəɬ tθə télə."
"00322","give-away-1-003","OṈELE ȻS U¸ STÁṈ OL¸","ʔáŋələ kʷs uʔstéŋ ʔal̕."
"00323","give-me-1","OṈESS","ʔáŋəss"
"00324","give-me-1-001","NI¸ ȻSE OṈESS","níʔ kʷsə ʔáŋəss."
"00325","give-me-1-002","OṈESS SW̱ E TŦE ŚW̱PIPENTIṈEȽ.","ʔáŋəss sxʷ ʔə tθə šxʷpipəntíŋəɬ."
"00326","give-me-1-003","ȾW̱IṈ¸ES I¸ OṈES E TŦÁ¸E ŚXEL¸ÁL¸S.","t̕ᶿxʷíŋ̕əs ʔiʔ ʔáŋəs ʔə tθéʔə šx̣əl̕él̕s."
"00327","give-me-1-004","ȾIW̱EṈ SW̱ I¸ EN¸Á SOṈESTOṈES E TŦE ŚUȻE.","t̕ᶿíxʷəŋ sxʷ ʔiʔ ʔənʔé sʔaŋəstáŋəs ʔə tθə šúkʷə."
"00328","give-you-1","OṈESSE","ʔáŋəssə"
"00329","give-you-1-001","OṈESSE SEN.","ʔáŋəssə sən."
"00330","give-you-1-002","OṈESSE SEN ȻE¸","ʔáŋəssə sən kʷəʔ."
"00331","give-you-1-003","NE SOṈESSE.","nəsʔáŋəssə."
"00332","give-you-1-004","OṈESSE SEN E TŦE SWÁTE.","ʔáŋəssə sən ʔə tθə swétə."
"00333","give-you-1-005","OṈESSE SEN E ȻSE SWÁTE ĆEḴSOT.","ʔáŋəssə sən ʔə kʷsə swétə čəqsát."
"00334","give-you-1-006","NIȽ ȻEĆÁ ȻSÁ¸E OṈESSE LE¸ E TŦE N¸Á¸LEṈ.","níɬ kʷəče kʷséʔə ʔáŋəssə ləʔ ʔə tθə n̕ʔéʔləŋ."
"00335","give-you-1-007","I¸ ÁȽTI TŦE ȻEȾȻEȾEYOS, Ȼ SNÁS, NE SO… NE SOṈES, NE SOṈESSE.","ʔiʔ ʔéɬti tθə kʷət̕ᶿkʷət̕ᶿəyás, kʷ snés, nəsʔa… nəsʔáŋəs, nəsʔáŋəssə."
"00336","give-you-1-008","HO¸ SE¸ OṈESTOṈE E TŦE JÁU¸I¸; EN¸ SU¸ ONEȽ; EN¸ SU¸ ȻENÁT.","háʔ səʔ ʔaŋəstáŋə ʔə tθə č̕éw̕iʔ; ʔən̕suʔʔánəɬ; ʔən̕suʔkʷənét."
"00337","give-someone-1","OṈEST","ʔáŋəst"
"00338","give-someone-1-001","STÁṈ OĆE ȻS EN¸ SOṈEST?","stéŋ ʔačə kʷs ən̕sʔáŋəst?"
"00339","give-someone-1-002","OṈEST SW̱ E TŦE S¸IȽEN.","ʔáŋəst sxʷ ʔə tθə sʔíɬən."
"00340","give-someone-1-003","OṈEST SW̱ TŦÁ¸E ĆÁ¸SE¸ȽTE. SE¸.","ʔáŋəst sxʷ tθéʔə čéʔsəʔɬtə səʔ."
"00341","give-someone-1-004","OṈESTES E TŦE ÍY¸ ȽḴIT.","ʔáŋəstəs ʔə tθə ʔə́y̕ ɬqít."
"00342","give-someone-1-005","OṈEST SW̱ E Ȼ SṮI¸S.","ʔáŋəst sxʷ ʔə kʷ sƛ̕íʔs."
"00343","give-someone-1-006","STÁṈ OĆE ȻSE N¸SOṈEST TŦE N¸SḴAXE¸?","stéŋ ʔačə kʷsə n̕sʔáŋəst tθə n̕sqéx̣əʔ?"
"00344","give-someone-1-007","OṈEST SW̱ TŦE Janet E TŦE ṈÁL¸ṈEL¸.","ʔáŋəst sxʷ tθə Janet ʔə tθə ŋél̕ŋəl̕."
"00345","give-someone-1-008","OṈESTES TSE SWIU¸LES ŦE KÁ¸ṈI¸S E TŦE ŚW̱IYLEMĆES","ʔáŋəstəs tsə swíw̕ləs θə q̕éʔŋiʔs ʔə tsə šxʷiylə́mčəs."
"00346","give-someone-1-009","ȻȽNIȽ SU¸ DÁĆEKS TŦE OṈEST LE¸.","kʷɬníɬ suʔt̕éčəq̕s tθə ʔáŋəst ləʔ."
"00347","give-someone-1-010","SU¸ TW̱ I¸ OṈESTS ȻSE NE MÁN LE¸ E ȻŦÁ¸E TI¸IṈ¸W̱.","suʔtxʷiʔʔáŋəsts kʷsə nəmén ləʔ ʔə kʷθéʔə tiʔíŋ̕xʷ."
"00348","give-someone-1-011","SU¸ TW̱ I¸ OṈESTS E TŦE ÁȽETI ŚW̱LÁ¸E E TȽ Sandy.","suʔtxʷiʔʔáŋəsts ʔə tθə ʔéɬəti šxʷléʔə ʔə tɬ Sandy."
"00349","give-someone-1-012","HELHI¸ELEȻ TŦE SṮELI¸ṮȽḴEȽ NE SOṈEST E TŦE CÁNTI.","həlhíʔələkʷ tθə sƛ̕əlíʔƛ̕ɬqəɬ nəsʔáŋəst ʔə tθə kénti."
"00350","be-given-1","OṈESTEṈ","ʔáŋəstəŋ"
"00351","be-given-1-001","OṈESTEṈ SW̱.","ʔáŋəstəŋ sxʷ."
"00352","be-given-1-002","OṈESTEṈ E TŦE S¸IȽEN.","ʔáŋəstəŋ ʔə tθə sʔíɬən."
"00353","be-given-1-003","OṈESTEṈ SW̱ E TŦE S¸IȽEN.","ʔáŋəstəŋ sxʷ ʔə tθə sʔíɬən."
"00354","be-given-1-004","SU¸ OṈESTEṈS E TŦE PUYEȻ.","suʔʔáŋəstəŋs ʔə tθə púyəkʷ."
"00355","be-given-1-005","SU¸ OṈESTEṈS E TŦE ŚIPEN.","suʔʔáŋəstəŋs ʔə tθə šípən."
"00356","be-given-1-006","U¸ OṈESTEṈ TŦE XÁ¸EL¸S.","ʔuʔʔáŋəstəŋ tθə x̣éʔəl̕s."
"00357","be-given-1-007","OṈESTEṈ TŦE SṮELIṮȽḴEȽ.","ʔáŋəstəŋ tθə sƛ̕əlíƛ̕ɬqəɬ."
"00358","be-given-1-008","SU¸ OṈESTEṈS E TŦE ŚÁT.","suʔʔáŋəstəŋs ʔə tθə šét."
"00359","be-given-1-009","YÁ¸ OṈESTEṈ E TŦE ṮAḴT X̱IL¸EM¸.","yéʔ ʔáŋəstəŋ ʔə tθə ƛ̕éqt x̣ʷíl̕əm̕."
"00360","be-given-1-010","SU¸ W̱IL¸TEṈ¸S TŦE SLEHÁL¸ OṈESTEṈ.","suʔxʷíl̕təŋ̕s tθə sləhél̕ ʔáŋəstəŋ."
"00361","be-given-1-011","SU¸ OU¸QS E TŦE NE SOṈESTEṈ ȻE¸.","suʔʔáw̕k̕ʷs ʔə tθə nəsʔáŋəstəŋ kʷəʔ."
"00362","be-given-1-012","SU¸ TW̱ I¸ OṈESTEṈS OL¸ I¸ TW̱ I¸ NÁJ TŦE ŚW̱LÁ¸ES.","suʔtxʷiʔʔáŋəstəŋs ʔal̕ ʔiʔ txʷiʔnéč̕ tθə šxʷléʔəs."
"00363","be-given-1-013","SU¸ OṈESTEṈS JE E TŦÁ¸E ȻE STÁṈES ĆTE ȻEĆÁ HÍ.","suʔʔáŋəstəŋs č̕ə ʔə tθéʔə kʷə stéŋəs čtə kʷəče háy."
"00364","be-given-1-014","SU¸ OṈESTEṈS WE¸OĆE Ȼ STEW̱S TŦE SWIU¸LESOȽ TŦE NÁ¸ETEṈ Tom¸ Skookum Tom.","suʔʔáŋəstəŋs waʔ kʷ stə́xʷs tθə swiw̕ləsáɬ tθə néʔətəŋ Tom, Skookum Tom."
"00365","give-1","OṈET","ʔáŋət"
"00366","give-1-001","OṈOT SW̱ TŦE SȽÁNI¸.","ʔáŋət sxʷ tθə sɬéniʔ."
"00367","be-given-to-1","OṈETEṈ","ʔáŋətəŋ"
"00368","be-given-to-1-001","OṈETEṈ SW̱ E TŦE SEPLIL.","ʔáŋətəŋ sxʷ ʔə tθə səplíl."
"00369","giving-1","OṈ¸ET","ʔáŋ̕ət"
"00370","giving-1-001","U¸ NIȽS OL¸ U¸ YOŦ TŦE I¸ OṈ¸ETES.","ʔuʔníɬs ʔal̕ ʔuʔ yáθ tθə ʔiʔʔáŋ̕ətəs."
"00371","ten-1","OPEN","ʔápən"
"00372","ten-1-001","OPEN SNÁJEU¸EĆ","ʔápən snéč̕əw̕əč."
"00373","ten-1-002","OPEN I¸ ȻS NEȾE¸","ʔápən ʔiʔ kʷs nə́t̕ᶿəʔ."
"00374","ten-1-003","OPEN TŦE NE SNEXÁLSES.","ʔápən tθə nəsnəx̣élsəs."
"00375","ten-1-004","OPEN I¸ ȻS NEȾE¸ EȽTÁLEṈEW̱.","ʔápən ʔiʔ kʷs nə́t̕ᶿəʔ ʔəɬtéləŋəxʷ."
"00376","ten-1-005","I¸WEWE ȻȽ OPEN SĆEL¸ÁNEṈ.","ʔíʔwəwə kʷɬʔápən sčəl̕énəŋ."
"00377","ten-1-006","ȻȽ OPEN SEN I¸ ȻS ȽKÁĆES.","kʷɬʔápən sən ʔiʔ kʷs ɬq̕éčəs."
"00378","ten-1-007","OPEN SȻÁĆEL TŦE SOTEĆ Ȼ SṮLḴÁMESETS.","ʔápən skʷéčəl tθə sátəč kʷ sƛ̕lqéməsəts."
"00379","ten-1-008","ȻȽ OPEN I¸ ȻS ȽKÁĆES I¸ TUWE NE ḴAḴ OL¸.","kʷɬʔápən ʔiʔ kʷs ɬq̕éčəs ʔiʔ tuwənəqéq ʔal̕."
"00380","ten-people-1","OPENÁLE","ʔapənélə"
"00381","ten-people-1-001","OPENÁLE TŦE SṮELIṮȽḴEȽ.","ʔapənélə tθə sƛ̕əlíƛ̕ɬqəɬ."
"00382","ten-people-1-002","EPÁNNE ḴAḴ.","ʔəpénnə qéq."
"00383","canoe-1","OTXES","ʔátx̣əs"
"00384","slingshot-1","OD","ʔát̕"
"00385","slingshot-1-001","NE OD.","nəʔát̕."
"00386","stretched-1","ODEL¸","ʔát̕əl̕"
"00387","stretched-1-001","ÁN¸ U¸ ODEL¸ TŦE NE SWÁTE.","ʔén̕ uʔ ʔát̕əl̕ tθə nəswétə."
"00388","stretch-1","ODET","ʔát̕ət"
"00389","stretch-1-001","ODET SEN.","ʔát̕ət sən."
"00390","front-1","OŦES","ʔáθəs"
"00391","front-1-001","OŦES E TȽ Á¸LEṈ.","ʔáθəs ʔə tɬ ʔéʔləŋ."
